RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"15:35:00"	"2026-07-30"	"Goodwood"	"Friendly Soul"	"2.50"	"3.4"	"Non-Handicap"	"2"	"5"	"Buick, William"	"Gosden, J H M"	"5"	"43"
"13:50:00"	"2026-07-30"	"Goodwood"	"Harmonics (IRE)"	"4.50"	"6.87"	"Handicap"	"5"	"14"	"Foley, Shane"	"Gosden, J H M"	"3"	"40"
"20:30:00"	"2026-07-29"	"Sandown"	"Outflank (IRE)"	"4.00"	"5.83"	"Handicap"	"4"	"4"	"Bughenaim, Faleh"	"Gosden, J H M"	"3"	"40"
"15:00:00"	"2026-07-27"	"Southwell"	"Humphrey"	"1.25"	"2.38"	"Novices"	"3"	"14"	"Havlin, Robert"	"Gosden, J H M"	"3"	"44"
"15:00:00"	"2026-07-27"	"Southwell"	"Centrum"	"9.00"	"18.5"	"Novices"	"9"	"14"	"ONeill, K T"	"Gosden, J H M"	"3"	"48"
"14:35:00"	"2026-07-25"	"York"	"Damysus"	"1.25"	"2.46"	"Non-Handicap"	"3"	"5"	"Doyle, James"	"Gosden, J H M"	"4"	"39"
"18:55:00"	"2026-07-24"	"Sandown"	"Cyrano De Bergerac (IRE)"	"1.88"	"3.3"	"Handicap"	"1"	"5"	"Catton, Luke"	"Gosden, J H M"	"3"	"34"
"14:40:00"	"2026-07-23"	"Doncaster"	"Interstate"	"2.50"	"3.81"	"Novices"	"2"	"4"	"Buick, William"	"Gosden, J H M"	"3"	"245"
"19:50:00"	"2026-07-20"	"Windsor"	"Sunshine Star"	"2.50"	"3.88"	"Handicap"	"2"	"7"	"Buick, William"	"Gosden, J H M"	"3"	"46"
"16:12:00"	"2026-07-18"	"Newbury"	"Miss Scott (IRE)"	"0.83"	"1.95"	"Novices"	"1"	"5"	"Buick, William"	"Gosden, J H M"	"3"	"37"
"15:05:00"	"2026-07-18"	"Newmarket (July)"	"Naga (FR)"	"5.50"	"7.84"	"Non-Handicap"	"6"	"9"	"Havlin, Robert"	"Gosden, J H M"	"4"	"49"
"19:50:00"	"2026-07-17"	"Hamilton"	"Superior Choice"	"1.10"	"2.2"	"Non-Handicap"	"1"	"6"	"Foley, Shane"	"Gosden, J H M"	"3"	"28"
