RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"18:35:00"	"2026-04-30"	"Punchestown"	"Highlander Addict (IRE)"	"66.00"	"158.32"	"NH Flat"	"7"	"10"	"Doyle, Mr D"	"Flynn, Patrick J"	"5"	"222"
"17:25:00"	"2026-04-30"	"Punchestown"	"Irish Panther"	"7.50"	"9.4"	"Novices Chase"	"2"	"5"	"Buckley, Kieran"	"Harty, Edward and Patrick"	"9"	"50"
"16:50:00"	"2026-04-30"	"Punchestown"	"Coral River (IRE)"	"11.00"	"12.62"	"Handicap Chase"	"9"	"20"	"Flanagan, S W"	"OSullivan, Ross"	"7"	"16"
"16:15:00"	"2026-04-30"	"Punchestown"	"Onewaywest (IRE)"	"20.00"	"30.85"	"Handicap Hurdle"	"PU"	"24"	"Jones, Ben R"	"Pauling, Ben"	"7"	"49"
"15:40:00"	"2026-04-30"	"Punchestown"	"Benny The Duke (IRE)"	"50.00"	"76.35"	"Chase"	"8"	"13"	"Murphy, Mr F P"	"Walsh, Brendan"	"9"	"364"
"15:40:00"	"2026-04-30"	"Punchestown"	"The Bosses Oscar (IRE)"	"50.00"	"60"	"Chase"	"PU"	"13"	"Benson, Miss G"	"Slevin, Nigel"	"11"	"856"
"14:30:00"	"2026-04-30"	"Punchestown"	"Ionian (IRE)"	"10.00"	"13.39"	"Novices Hurdle"	"7"	"11"	"Boinville, Nico"	"Henderson, N J"	"5"	"53"
"14:30:00"	"2026-04-30"	"Punchestown"	"Alwaysgoinhome (IRE)"	"300.00"	"1000"	"Novices Hurdle"	"PU"	"11"	"Fitzgerald, S"	"Cawley, Brian Francis"	"4"	"No Prev"
"18:35:00"	"2026-04-29"	"Punchestown"	"Born Believing (IRE)"	"66.00"	"203.23"	"NH Flat"	"5"	"16"	"Barry, Mr J C"	"OConnell, Ms Claire"	"5"	"23"
"18:35:00"	"2026-04-29"	"Punchestown"	"Kiltybo (IRE)"	"14.00"	"23.55"	"NH Flat"	"10"	"16"	"Stone, B T"	"Houlihan, Conor"	"5"	"20"
"18:35:00"	"2026-04-29"	"Punchestown"	"Sapphire Jewel (IRE)"	"150.00"	"574"	"NH Flat"	"13"	"16"	"Gleeson, Mr P W"	"Motherway, C"	"4"	"29"
"18:35:00"	"2026-04-29"	"Punchestown"	"Treadonmydreams (IRE)"	"250.00"	"665.05"	"NH Flat"	"15"	"16"	"McGill, Mr D"	"Murphy, Ciaran"	"6"	"52"
"16:50:00"	"2026-04-29"	"Punchestown"	"Barnahash Prince (IRE)"	"25.00"	"29"	"NH Flat"	"6"	"10"	"OSullivan, Alan"	"Sweeney, Jonathan"	"6"	"24"
"15:40:00"	"2026-04-29"	"Punchestown"	"Tinto De Verano (IRE)"	"150.00"	"410"	"Hurdle"	"3"	"10"	"Quirke, Mr C M"	"Latta, Yvonne"	"6"	"19"
"15:40:00"	"2026-04-29"	"Punchestown"	"Le Grand Peinture (IRE)"	"80.00"	"141.42"	"Hurdle"	"PU"	"10"	"Gilligan, Jack G"	"Fowler, Mrs Lorna"	"9"	"66"
"15:05:00"	"2026-04-29"	"Punchestown"	"Strange Currency (IRE)"	"125.00"	"266.78"	"Hurdle"	"5"	"14"	"Doyle, R A"	"OLoughlin, G"	"6"	"15"
"14:30:00"	"2026-04-29"	"Punchestown"	"Aguellid (FR)"	"5.00"	"7.73"	"Handicap Hurdle"	"2"	"24"	"Kelly, Aidan"	"Hobbs, P J / White, J"	"5"	"63"
"14:30:00"	"2026-04-29"	"Punchestown"	"Jolie Jewel (FR)"	"40.00"	"55.71"	"Handicap Hurdle"	"6"	"24"	"Hogan, C M"	"McMahon, Brian M"	"7"	"122"
"14:30:00"	"2026-04-29"	"Punchestown"	"Mi Lucky Cailin (IRE)"	"50.00"	"80"	"Handicap Hurdle"	"10"	"24"	"Monaghan, Caragh"	"McLernon, William J"	"8"	"24"
"14:30:00"	"2026-04-29"	"Punchestown"	"Ryans Son (IRE)"	"33.00"	"60"	"Handicap Hurdle"	"12"	"24"	"ODwyer, Charlie"	"Doyle, Miss Elizabeth"	"6"	"58"
"14:30:00"	"2026-04-29"	"Punchestown"	"Minella Post"	"14.00"	"18.5"	"Handicap Hurdle"	"14"	"24"	"Smith, Mr James"	"Gibney, Thomas"	"7"	"450"
"14:30:00"	"2026-04-29"	"Punchestown"	"Claude (IRE)"	"66.00"	"140"	"Handicap Hurdle"	"PU"	"24"	"Smithers, P T"	"Connell, Sarah"	"5"	"184"
"14:30:00"	"2026-04-29"	"Punchestown"	"Better Times (IRE)"	"16.00"	"34"	"Handicap Hurdle"	"UR"	"24"	"Kenneally, Michael"	"Carey, Gerard"	"6"	"15"
"18:35:00"	"2026-04-28"	"Punchestown"	"Bunker Buster (IRE)"	"3.50"	"4.89"	"NH Flat"	"3"	"18"	"Bustin, Mr A D"	"Byrnes, C"	"4"	"38"
"18:35:00"	"2026-04-28"	"Punchestown"	"Ballyadam Star (IRE)"	"16.00"	"22.49"	"NH Flat"	"5"	"18"	"Allen, Mr D"	"OBrien, Terence"	"4"	"No Prev"
"18:35:00"	"2026-04-28"	"Punchestown"	"Eamons Dream (IRE)"	"66.00"	"200.1"	"NH Flat"	"12"	"18"	"Shanahan, Mr L P"	"Fahey, Seamus"	"4"	"No Prev"
"18:35:00"	"2026-04-28"	"Punchestown"	"Kinbara Fiftyfifty (IRE)"	"66.00"	"100"	"NH Flat"	"14"	"18"	"Connor, Mr S"	"Crawford, S R B"	"4"	"No Prev"
"18:35:00"	"2026-04-28"	"Punchestown"	"Its My Twist (IRE)"	"250.00"	"1000"	"NH Flat"	"18"	"18"	"Carroll, Mr J P"	"Mulligan, Paul"	"4"	"4"
"17:25:00"	"2026-04-28"	"Punchestown"	"Share A Dream (FR)"	"22.00"	"27.75"	"NH Flat"	"17"	"19"	"Barry, Mr J C"	"Harvey, William"	"4"	"No Prev"
"16:50:00"	"2026-04-28"	"Punchestown"	"Nowwhatdoyouthink (IRE)"	"33.00"	"68.39"	"Novices Chase"	"3"	"9"	"Quinlan, Liam"	"Hackett, Ray"	"7"	"23"
"15:40:00"	"2026-04-28"	"Punchestown"	"Im Slippy (IRE)"	"12.00"	"16"	"Handicap Hurdle"	"2"	"21"	"Enright, P T"	"Tyner, Robert"	"5"	"23"
"15:40:00"	"2026-04-28"	"Punchestown"	"Washington"	"40.00"	"65"	"Handicap Hurdle"	"10"	"21"	"Obrien, P V"	"Derham, Harry"	"10"	"108"
"15:40:00"	"2026-04-28"	"Punchestown"	"Frankendael"	"33.00"	"71.39"	"Handicap Hurdle"	"17"	"21"	"OBrien, P M"	"McNamara, E"	"7"	"330"
"15:05:00"	"2026-04-28"	"Punchestown"	"Onlymammycanloveme (IRE)"	"28.00"	"47.27"	"Handicap Hurdle"	"8"	"24"	"Slevin, J J"	"Neville, Seamus"	"7"	"23"
"15:05:00"	"2026-04-28"	"Punchestown"	"Freshers Week (IRE)"	"28.00"	"50.77"	"Handicap Hurdle"	"PU"	"24"	"Pinchin, Miss L M"	"Longsdon, C E"	"5"	"32"
"14:30:00"	"2026-04-28"	"Punchestown"	"Turnupdevolume (IRE)"	"4.50"	"6.39"	"Hunters Chase"	"3"	"9"	"Stone, B T"	"OKeeffe, R P"	"8"	"364"
"14:30:00"	"2026-04-28"	"Punchestown"	"Samdegoda"	"80.00"	"152.02"	"Hunters Chase"	"5"	"9"	"Gilligan, Mr O T"	"Gilligan, Paul John"	"7"	"120"
"14:30:00"	"2026-04-28"	"Punchestown"	"Keep On Dreaming (IRE)"	"3.00"	"4.5"	"Hunters Chase"	"F"	"9"	"Kelleher, L M"	"Bolger, E"	"6"	"89"
