RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"16:20:00"	"2026-03-13"	"Doncaster"	"Yealand (IRE)"	"5.50"	"8.89"	"Handicap Hurdle"	"5"	"7"	"Macey, Benjamin"	"Hanmer, G D"	"7"	"335"
"15:39:00"	"2026-03-13"	"Doncaster"	"I See The Sea (IRE)"	"6.50"	"10.5"	"Handicap Chase"	"3"	"4"	"Hughes, Brian"	"Kellett, C N"	"7"	"31"
"15:02:00"	"2026-03-13"	"Doncaster"	"Billy Boi Blue"	"28.00"	"50"	"Handicap Hurdle"	"PU"	"7"	"Slatter, Mr N"	"McPherson, Graeme P"	"9"	"131"
"14:22:00"	"2026-03-13"	"Doncaster"	"Cuban Court (IRE)"	"0.91"	"1.91"	"Handicap Novices Chase"	"1"	"3"	"Quinlan, Jack"	"King, N B"	"8"	"14"
"13:42:00"	"2026-03-13"	"Doncaster"	"Lewisham Grove (IRE)"	"3.00"	"4.4"	"Novices Hurdle"	"2"	"4"	"Quinlan, Sean"	"Candlish, Jennie"	"5"	"41"
"13:02:00"	"2026-03-13"	"Doncaster"	"Nicely Curved (USA)"	"66.00"	"210"	"Maiden Hurdle"	"4"	"6"	"Quinlan, Jack"	"Burton, Hayley"	"6"	"16"
"13:02:00"	"2026-03-13"	"Doncaster"	"Rose Light"	"12.00"	"18"	"Maiden Hurdle"	"5"	"6"	"Power, I J"	"Candlish, Jennie"	"7"	"192"
"16:15:00"	"2026-02-28"	"Doncaster"	"Docpickedme (IRE)"	"2.50"	"3.72"	"Handicap Hurdle"	"1"	"5"	"Maggs, Mr Charlie"	"Hobson, Richard"	"10"	"35"
"16:15:00"	"2026-02-28"	"Doncaster"	"Serious Chat (IRE)"	"5.50"	"7.4"	"Handicap Hurdle"	"2"	"5"	"Gillard, Mr T"	"McCain Jnr, D"	"7"	"58"
"14:30:00"	"2026-02-28"	"Doncaster"	"Some Scope"	"6.50"	"9.2"	"Handicap Chase"	"2"	"8"	"Maggs, Mr Charlie"	"Hobson, Richard"	"8"	"35"
"14:30:00"	"2026-02-28"	"Doncaster"	"Destroytheevidence"	"8.00"	"10.5"	"Handicap Chase"	"PU"	"8"	"Bellamy, Tom"	"Bailey, K C"	"8"	"44"
"14:30:00"	"2026-02-28"	"Doncaster"	"Broomfields Cave (IRE)"	"7.50"	"10.5"	"Handicap Chase"	"PU"	"8"	"Harris, Bradley"	"Mulholland, N P"	"9"	"64"
"14:30:00"	"2026-02-28"	"Doncaster"	"Moroder (IRE)"	"12.00"	"14.14"	"Handicap Chase"	"PU"	"8"	"Best, J A"	"Mullins, J W"	"12"	"61"
"14:30:00"	"2026-02-28"	"Doncaster"	"Theformismighty"	"8.00"	"9.73"	"Handicap Chase"	"PU"	"8"	"Durrell, Mr T"	"Skelton, Daniel"	"9"	"32"
"13:55:00"	"2026-02-28"	"Doncaster"	"Gabriels Getaway (IRE)"	"12.00"	"15.5"	"Handicap Chase"	"3"	"5"	"Dingle, Rex"	"Honeyball, A J"	"9"	"35"
"17:05:00"	"2026-02-27"	"Doncaster"	"Autonomous Cloud (IRE)"	"2.75"	"4.35"	"Handicap Chase"	"7"	"9"	"Obrien, P V"	"Derham, Harry"	"10"	"80"
"16:30:00"	"2026-02-27"	"Doncaster"	"Bravethewaves"	"4.50"	"6.03"	"Handicap Chase"	"1"	"5"	"Wynne, Toby"	"Greenall, O / Guerriero, J"	"9"	"37"
"16:30:00"	"2026-02-27"	"Doncaster"	"Rehill Relic (IRE)"	"0.91"	"2"	"Handicap Chase"	"F"	"5"	"Bellamy, Tom"	"Allwood, S"	"7"	"33"
"15:22:00"	"2026-02-27"	"Doncaster"	"Parramount"	"12.00"	"11.89"	"Handicap Hurdle"	"6"	"8"	"McConville, Mr D J"	"Longsdon, C E"	"10"	"24"
"14:20:00"	"2026-02-27"	"Doncaster"	"Cuban Court (IRE)"	"1.88"	"3.02"	"Handicap Novices Chase"	"1"	"4"	"Quinlan, Jack"	"King, N B"	"8"	"41"
