RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"14:35:00"	"2026-07-25"	"York"	"Damysus"	"1.25"	"2.46"	"Non-Handicap"	"3"	"5"	"Doyle, James"	"Gosden, J H M"	"4"	"39"
"15:05:00"	"2026-07-18"	"Newmarket (July)"	"Naga (FR)"	"5.50"	"7.84"	"Non-Handicap"	"6"	"9"	"Havlin, Robert"	"Gosden, J H M"	"4"	"49"
"17:10:00"	"2026-07-11"	"Newmarket (July)"	"Exposure"	"2.50"	"3.96"	"Handicap"	"4"	"11"	"Moore, Ryan"	"Gosden, J H M"	"4"	"22"
"15:45:00"	"2026-07-11"	"York"	"Warrant Holder (IRE)"	"3.00"	"4.82"	"Handicap"	"10"	"22"	"Havlin, Robert"	"Gosden, J H M"	"4"	"22"
"15:00:00"	"2026-07-10"	"Newmarket (July)"	"Valedictory"	"3.50"	"6"	"Handicap"	"1"	"10"	"Buick, William"	"Gosden, J H M"	"4"	"48"
"18:38:00"	"2026-07-08"	"Kempton"	"Alshera (IRE)"	"0.80"	"1.92"	"Novices"	"1"	"12"	"Callan, Mr Jack"	"Gosden, J H M"	"4"	"246"
"14:40:00"	"2026-07-04"	"Newmarket (July)"	"Crepe Suzette (IRE)"	"12.00"	"16.5"	"Non-Handicap"	"5"	"9"	"Havlin, Robert"	"Gosden, J H M"	"4"	"35"
"16:42:00"	"2026-07-03"	"Sandown"	"Marnier (IRE)"	"3.50"	"5.73"	"Handicap"	"1"	"8"	"Havlin, Robert"	"Gosden, J H M"	"4"	"20"
"12:45:00"	"2026-06-25"	"Newmarket (July)"	"Mudbir"	"3.50"	"5.35"	"Handicap"	"9"	"9"	"Buick, William"	"Gosden, J H M"	"4"	"47"
"17:00:00"	"2026-06-20"	"Ascot"	"Spy Chief"	"5.00"	"8.2"	"Handicap"	"25"	"27"	"Buick, William"	"Gosden, J H M"	"4"	"28"
"19:45:00"	"2026-06-19"	"Newmarket (July)"	"Exposure"	"16.00"	"23.75"	"Handicap"	"7"	"13"	"Sayette, B D L"	"Gosden, J H M"	"4"	"No Prev"
"15:40:00"	"2026-06-19"	"Ascot"	"Warrant Holder (IRE)"	"3.00"	"5.2"	"Handicap"	"2"	"17"	"Buick, William"	"Gosden, J H M"	"4"	"35"
"19:30:00"	"2026-06-18"	"Southwell"	"Keble Forever"	"2.25"	"4.03"	"Novices"	"6"	"13"	"Heard, Tyler"	"Gosden, J H M"	"4"	"No Prev"
"17:35:00"	"2026-06-17"	"Ascot"	"Sand Gazelle"	"33.00"	"65"	"Handicap"	"16"	"24"	"Buick, William"	"Gosden, J H M"	"4"	"25"
"17:00:00"	"2026-06-17"	"Ascot"	"Fifth Column (IRE)"	"11.00"	"18"	"Handicap"	"11"	"28"	"Buick, William"	"Gosden, J H M"	"4"	"46"
"16:20:00"	"2026-06-17"	"Ascot"	"Devils Advocate"	"66.00"	"126.35"	"Non-Handicap"	"7"	"8"	"Havlin, Robert"	"Gosden, J H M"	"4"	"54"
"18:10:00"	"2026-06-16"	"Ascot"	"Gamrai"	"4.50"	"6.9"	"Handicap"	"2"	"16"	"Murphy, Oisin"	"Gosden, J H M"	"4"	"45"
"17:35:00"	"2026-06-16"	"Ascot"	"Nahraan"	"5.00"	"6.6"	"Non-Handicap"	"9"	"16"	"Murphy, Oisin"	"Gosden, J H M"	"4"	"333"
"14:30:00"	"2026-06-16"	"Ascot"	"Damysus"	"14.00"	"23"	"Non-Handicap"	"5"	"9"	"Doyle, James"	"Gosden, J H M"	"4"	"31"
