RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"17:45:00"	"2026-07-28"	"Galway"	"Tell Us This (IRE)"	"12.00"	"16"	"Handicap Chase"	"1"	"20"	"Stone-Walsh, C"	"McNamara, Andrew"	"7"	"16"
"17:10:00"	"2026-07-28"	"Galway"	"Frankie John (IRE)"	"1.88"	"3"	"Beginners Chase"	"1"	"10"	"King, D"	"Hogan, Denis Gerard"	"6"	"90"
"18:40:00"	"2026-07-27"	"Galway"	"Comfort Zone (IRE)"	"18.00"	"30.3"	"Handicap"	"1"	"20"	"OConnor, Derek"	"OBrien, Joseph Patrick"	"7"	"41"
"18:40:00"	"2026-07-27"	"Galway"	"Filey Bay (IRE)"	"7.50"	"10.96"	"Handicap"	"19"	"20"	"McGill, Mr D"	"Mullins, Emmet"	"10"	"288"
"16:42:00"	"2026-07-26"	"Uttoxeter"	"A Dublin Job (IRE)"	"80.00"	"158.93"	"Handicap Chase"	"6"	"10"	"Johnstone-baker, Mr Cameron"	"Davies, Miss Sarah-Jayne"	"9"	"19"
"18:46:00"	"2026-07-24"	"Kilbeggan"	"In For The Night (IRE)"	"8.50"	"10"	"Handicap Hurdle"	"1"	"10"	"ODwyer, Charlie"	"ODwyer, Conor"	"8"	"49"
"18:46:00"	"2026-07-24"	"Kilbeggan"	"Andys Flame"	"50.00"	"110"	"Handicap Hurdle"	"3"	"10"	"Fitzsimons, S J"	"McConnell, John C"	"9"	"41"
"18:46:00"	"2026-07-24"	"Kilbeggan"	"In The Trenches"	"11.00"	"19.32"	"Handicap Hurdle"	"4"	"10"	"Donoghue, K M"	"Cromwell, Gavin Patrick"	"6"	"24"
"17:10:00"	"2026-07-23"	"Wexford"	"Costanuci (IRE)"	"6.00"	"8.73"	"Handicap Hurdle"	"2"	"14"	"Queally, Miss O M"	"Queally, John"	"9"	"13"
"16:20:00"	"2026-07-22"	"Wexford"	"Jackson Lamb (IRE)"	"25.00"	"38"	"Beginners Chase"	"5"	"9"	"Harvey, A"	"McConnell, John C"	"7"	"19"
"18:39:00"	"2026-07-21"	"Ballinrobe"	"Fiveonefive (IRE)"	"7.00"	"12.5"	"Handicap Hurdle"	"3"	"10"	"Walsh, M P"	"Collins, C M"	"8"	"23"
"16:05:00"	"2026-07-18"	"Market Rasen"	"Catchim (IRE)"	"9.00"	"11.41"	"Handicap Chase"	"5"	"8"	"Todd, C J"	"Pogson, Charles and Adam"	"8"	"19"
"15:10:00"	"2026-07-18"	"Cartmel"	"Saligo Bay (IRE)"	"20.00"	"29"	"Handicap Hurdle"	"8"	"11"	"Palin, Miss H"	"England, Sam"	"8"	"168"
"15:10:00"	"2026-07-18"	"Cartmel"	"Well Educated (IRE)"	"25.00"	"34.53"	"Handicap Hurdle"	"10"	"11"	"Worsley, Tabitha"	"Bewley, G T"	"10"	"27"
"15:42:00"	"2026-07-17"	"Killarney"	"Cappa Hill (IRE)"	"10.00"	"12.68"	"Novices Chase"	"5"	"7"	"OKeeffe, Darragh"	"Allen, Sean"	"6"	"69"
