RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Age	DaysSinceRun	
"20:07:00"	"2026-07-30"	"Wolverhampton"	"Iconic Times"	"2.00"	"3.69"	"Handicap"	"1"	"12"	"Bowen, S D"	"Candlish, Jennie"	"4"	"59"
"16:00:00"	"2026-07-27"	"Southwell"	"Medyg"	"25.00"	"36.12"	"Handicap"	"9"	"13"	"Rawlinson, Ali"	"Smyth-Osbourne, Edward"	"3"	"24"
"16:00:00"	"2026-07-27"	"Southwell"	"Bosom Pals"	"33.00"	"56.45"	"Handicap"	"11"	"13"	"Cox, William"	"Dascombe, Tom"	"3"	"44"
"17:45:00"	"2026-07-25"	"Newcastle"	"Charcon"	"50.00"	"95"	"Non-Handicap"	"5"	"13"	"Brookes, Aiden"	"Haslam, B M R"	"3"	"35"
"17:45:00"	"2026-07-25"	"Newcastle"	"Belling The Cat"	"14.00"	"18.82"	"Non-Handicap"	"8"	"13"	"Garritty, Billy"	"Coyle, Tony"	"3"	"40"
"20:30:00"	"2026-07-21"	"Wolverhampton"	"Seconds Count"	"16.00"	"21.78"	"Handicap Maiden"	"3"	"10"	"Doughty, Jack"	"Newland, Dr R D P"	"4"	"15"
"20:30:00"	"2026-07-21"	"Wolverhampton"	"Case Study"	"5.50"	"7.8"	"Handicap Maiden"	"4"	"10"	"Callan, Mr Jack"	"Boughey, George"	"3"	"32"
"20:00:00"	"2026-07-21"	"Wolverhampton"	"Neat And Tidy"	"14.00"	"15.45"	"Handicap"	"5"	"9"	"Murphy, D J"	"Hughes, Richard"	"3"	"165"
"19:30:00"	"2026-07-21"	"Wolverhampton"	"Athenian Spirit (IRE)"	"12.00"	"16.5"	"Handicap"	"7"	"10"	"Jamin, Pierre-Louis"	"Nicholls, Georgina"	"3"	"15"
"19:25:00"	"2026-07-14"	"Wolverhampton"	"Dayman (GER)"	"28.00"	"46"	"Handicap"	"7"	"9"	"Morris, Luke"	"Davis, D J S Ffrench"	"7"	"54"
"19:25:00"	"2026-07-14"	"Wolverhampton"	"Macedonian (IRE)"	"22.00"	"46"	"Handicap"	"9"	"9"	"Elliott, Rhys"	"Dods, M"	"4"	"30"
"20:10:00"	"2026-07-13"	"Lingfield"	"Turpin"	"4.00"	"5.3"	"Non-Handicap"	"5"	"9"	"Cosgrave, Pat"	"Boyle, J R"	"4"	"12"
