RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"20:25:00"	"2026-07-31"	"Musselburgh"	"Simple Star (IRE)"	"8.00"	"10.5"	"Handicap"	"4"	"6"	"Beasley, Connor"	"Rutherford, Gary"
"19:00:00"	"2026-07-31"	"Newmarket (July)"	"Blue Samuna (IRE)"	"16.00"	"23"	"Handicap"	"8"	"10"	"Havlin, Robert"	"Owen, J P"
"17:40:00"	"2026-07-31"	"Newcastle"	"Runninman (IRE)"	"25.00"	"42"	"Non-Handicap"	"12"	"13"	"McDonald, P J"	"Whillans, D W"
"15:55:00"	"2026-07-31"	"Newcastle"	"Mayflyer"	"33.00"	"65"	"Handicap"	"3"	"12"	"Orr, Oisin"	"Barclay, Stella"
"20:07:00"	"2026-07-30"	"Wolverhampton"	"Velvet Skies (IRE)"	"22.00"	"34"	"Handicap"	"2"	"12"	"Keenan, Darragh"	"Harrison, Gary"
"19:32:00"	"2026-07-30"	"Wolverhampton"	"Rajbello (IRE)"	"22.00"	"27.1"	"Handicap"	"9"	"12"	"Egan, Ms A"	"OBrien, Fergal"
"17:10:00"	"2026-07-30"	"Wolverhampton"	"Onslow Gardens (IRE)"	"8.50"	"9.94"	"Handicap"	"9"	"11"	"Clutterbuck, Rhys"	"Mullaney, L A"
"14:35:00"	"2026-07-30"	"Nottingham"	"Great Blasket (IRE)"	"0.62"	"1.61"	"Handicap"	"1"	"5"	"Fallon, Cieren"	"Owen, J P"
"20:40:00"	"2026-07-29"	"Leicester"	"Battosai (IRE)"	"3.50"	"5.1"	"Handicap"	"5"	"5"	"Gordon, Josephine"	"Morland, Jack"
"19:25:00"	"2026-07-29"	"Sandown"	"Galba"	"1.38"	"2.5"	"Handicap"	"2"	"6"	"Mitchell, Jack"	"Frost, Kevin"
"20:30:00"	"2026-07-28"	"Ffos Las"	"Aplaceinthesun"	"12.00"	"18"	"Handicap"	"4"	"9"	"Jamin, Pierre-Louis"	"Sangster, Ollie"
"17:25:00"	"2026-07-28"	"Yarmouth"	"Methgal (IRE)"	"1.20"	"2.38"	"Handicap"	"2"	"9"	"Ghiani, Marco"	"Cunha, Dylan"
"20:00:00"	"2026-07-27"	"Windsor"	"Khuskhas"	"3.00"	"4.8"	"Handicap"	"4"	"8"	"Egan, David"	"Clover, Tom"
"18:53:00"	"2026-07-27"	"Windsor"	"Pull The Rug (IRE)"	"4.50"	"5.35"	"Handicap"	"4"	"6"	"Murphy, Oisin"	"Harris, Miss G"
"18:05:00"	"2026-07-27"	"Southwell"	"Modern Times"	"2.00"	"3.95"	"Handicap"	"1"	"12"	"Morris, Luke"	"Owen, J P"
"18:05:00"	"2026-07-27"	"Southwell"	"Beyond Borders (IRE)"	"10.00"	"14.67"	"Handicap"	"5"	"12"	"Fraser, Kaiya"	"Tutty, Gemma"
"17:15:00"	"2026-07-27"	"Windsor"	"Angel Summer (IRE)"	"18.00"	"28.67"	"Handicap"	"6"	"11"	"Carmichael, Oliver"	"Owens, Patrick"
"17:12:00"	"2026-07-26"	"Uttoxeter"	"Warners Cross (IRE)"	"5.50"	"7.55"	"Handicap Hurdle"	"1"	"10"	"Reed, Harry"	"Leech, Mrs S"
"17:12:00"	"2026-07-26"	"Uttoxeter"	"Crafty Gael (IRE)"	"4.00"	"5.86"	"Handicap Hurdle"	"3"	"10"	"Bowen, Sean P"	"Murphy, Olly"
"20:30:00"	"2026-07-25"	"Lingfield"	"Lazzar (IRE)"	"16.00"	"22"	"Handicap"	"4"	"7"	"Cosgrave, Pat"	"Wallis, Charlie"
"13:53:00"	"2026-07-25"	"Chester"	"Kindly Queen (IRE)"	"66.00"	"95"	"Handicap"	"9"	"10"	"Hart, Jason"	"Kellett, C N"
"20:30:00"	"2026-07-24"	"Kilbeggan"	"Walkmethroughit (IRE)"	"20.00"	"30"	"Handicap Chase"	"7"	"14"	"Stone-Walsh, C"	"Callaghan, Kieran"
"20:18:00"	"2026-07-24"	"Cork"	"Amethyst Stone (IRE)"	"22.00"	"42.41"	"Handicap"	"1"	"12"	"McMonagle, Dylan B"	"Flynn, Paul W"
"19:36:00"	"2026-07-24"	"Chepstow"	"Fighting Queen"	"12.00"	"14.87"	"Non-Handicap"	"10"	"10"	"Carson, William"	"Flint, J L"
"17:05:00"	"2026-07-24"	"Kilbeggan"	"Kidam Roque (FR)"	"250.00"	"1000"	"Maiden Hurdle"	"UR"	"15"	"Cleary, Mr Paddy"	"Madden, I"
"16:18:00"	"2026-07-24"	"Thirsk"	"Love Alive"	"18.00"	"24.55"	"Handicap"	"3"	"8"	"Rawlinson, Ali"	"Butler, John"
"14:10:00"	"2026-07-24"	"Uttoxeter"	"Ashdown Forest (IRE)"	"0.83"	"1.96"	"Handicap Hurdle"	"1"	"11"	"Skelton, Harry"	"Skelton, Daniel"
"19:30:00"	"2026-07-23"	"Wexford"	"Tasmanian Girl (IRE)"	"4.50"	"7.87"	"Handicap Hurdle"	"9"	"10"	"Ewing, Sam"	"Queally, Declan"
"18:55:00"	"2026-07-23"	"Wexford"	"Im For Home (IRE)"	"11.00"	"13.5"	"Handicap Hurdle"	"PU"	"12"	"Healy, Mr Kevin"	"Rath, R P"
"18:20:00"	"2026-07-23"	"Wexford"	"Keep The Head (IRE)"	"66.00"	"150"	"Handicap Hurdle"	"14"	"14"	"OKeeffe, Darragh"	"Hanlon, John Joseph"
"17:39:00"	"2026-07-23"	"Yarmouth"	"War Chant (IRE)"	"7.00"	"9.68"	"Handicap"	"5"	"6"	"Loughnane, Mr Billy"	"Jones, Jack"
"17:10:00"	"2026-07-23"	"Wexford"	"Midleton Rare (IRE)"	"33.00"	"60"	"Handicap Hurdle"	"10"	"14"	"Dunseath, Ms E"	"Kelly, Noel C"
"19:50:00"	"2026-07-22"	"Leicester"	"Turton"	"20.00"	"27"	"Handicap"	"6"	"6"	"Ghiani, Marco"	"Carroll, A W"
"17:20:00"	"2026-07-22"	"Wexford"	"Derby Rock (IRE)"	"9.00"	"13.5"	"Handicap Chase"	"10"	"15"	"King, D"	"King, James Kieran"
"16:30:00"	"2026-07-22"	"Worcester"	"The Grayster (IRE)"	"3.50"	"6.67"	"Handicap Hurdle"	"1"	"13"	"Skelton, Harry"	"Skelton, Daniel"
"16:20:00"	"2026-07-22"	"Wexford"	"West Away (IRE)"	"7.00"	"9.45"	"Beginners Chase"	"3"	"9"	"Finegan, Mr E"	"Collins, P E"
"15:50:00"	"2026-07-22"	"Wexford"	"Arctic Piper (IRE)"	"25.00"	"50.11"	"Handicap Chase"	"F"	"13"	"Deegan, R"	"Donohoe, R"
"20:21:00"	"2026-07-21"	"Salisbury"	"Reporter"	"25.00"	"29"	"Handicap"	"7"	"8"	"Carver, William"	"Hodgson, Simon"
"20:00:00"	"2026-07-21"	"Wolverhampton"	"Neat And Tidy"	"14.00"	"15.45"	"Handicap"	"5"	"9"	"Murphy, D J"	"Hughes, Richard"
"20:00:00"	"2026-07-21"	"Wolverhampton"	"Magic Lady Mae (IRE)"	"22.00"	"29"	"Handicap"	"6"	"9"	"Gilligan, Jack"	"Mullaney, L A"
"19:30:00"	"2026-07-21"	"Wolverhampton"	"Athenian Spirit (IRE)"	"12.00"	"16.5"	"Handicap"	"7"	"10"	"Jamin, Pierre-Louis"	"Nicholls, Georgina"
"18:00:00"	"2026-07-21"	"Wolverhampton"	"Three Yorkshiremen (IRE)"	"4.00"	"5.94"	"Handicap"	"7"	"11"	"Boucher, Miss Mell"	"Jones, Jack"
"18:00:00"	"2026-07-21"	"Wolverhampton"	"Hill Station (FR)"	"100.00"	"246.12"	"Handicap"	"11"	"11"	"Wingrove, Miss Jodie"	"Wingrove, D"
